Customer ID,Subscription Status,Shipping Type,Discount Applied,Promo Code Used
2248,No,Next Day Air,No,No
2249,No,Free Shipping,No,No
2250,No,Next Day Air,No,No
2251,No,Store Pickup,No,No
2252,No,Free Shipping,No,No
2253,No,Express,No,No
2254,No,Store Pickup,No,No
2255,No,Store Pickup,No,No
2256,No,Store Pickup,No,No
2257,No,Standard,No,No
2258,No,Standard,No,No
2259,No,Store Pickup,No,No
2260,No,Free Shipping,No,No
2261,No,Express,No,No
2262,No,Standard,No,No
2263,No,2-Day Shipping,No,No
2264,No,Store Pickup,No,No
2265,No,2-Day Shipping,No,No
2266,No,Store Pickup,No,No
2267,No,Store Pickup,No,No
2268,No,Express,No,No
2269,No,2-Day Shipping,No,No
2270,No,Store Pickup,No,No
2271,No,Express,No,No
2272,No,Free Shipping,No,No
2273,No,Standard,No,No
2274,No,Express,No,No
2275,No,Next Day Air,No,No
2276,No,Standard,No,No
2277,No,2-Day Shipping,No,No
2278,No,Next Day Air,No,No
2279,No,Store Pickup,No,No
2280,No,Free Shipping,No,No
2281,No,Standard,No,No
2282,No,Store Pickup,No,No
2283,No,2-Day Shipping,No,No
2284,No,Free Shipping,No,No
2285,No,Express,No,No
2286,No,2-Day Shipping,No,No
2287,No,Store Pickup,No,No
2288,No,Store Pickup,No,No
2289,No,Next Day Air,No,No
2290,No,Free Shipping,No,No
2291,No,Standard,No,No
2292,No,2-Day Shipping,No,No
2293,No,Next Day Air,No,No
2294,No,Express,No,No
2295,No,Express,No,No
2296,No,2-Day Shipping,No,No
2297,No,Next Day Air,No,No
2298,No,Standard,No,No
2299,No,2-Day Shipping,No,No
2300,No,Store Pickup,No,No
2301,No,2-Day Shipping,No,No
2302,No,Next Day Air,No,No
2303,No,Store Pickup,No,No
2304,No,2-Day Shipping,No,No
2305,No,Free Shipping,No,No
2306,No,Free Shipping,No,No
2307,No,Standard,No,No
2308,No,Next Day Air,No,No
2309,No,2-Day Shipping,No,No
2310,No,2-Day Shipping,No,No
2311,No,Standard,No,No
2312,No,2-Day Shipping,No,No
2313,No,Free Shipping,No,No
2314,No,Next Day Air,No,No
2315,No,Express,No,No
2316,No,2-Day Shipping,No,No
2317,No,Standard,No,No
2318,No,Next Day Air,No,No
2319,No,Store Pickup,No,No
2320,No,Free Shipping,No,No
2321,No,Free Shipping,No,No
2322,No,Next Day Air,No,No
2323,No,Store Pickup,No,No
2324,No,Express,No,No
2325,No,Free Shipping,No,No
2326,No,2-Day Shipping,No,No
2327,No,Standard,No,No
2328,No,2-Day Shipping,No,No
2329,No,Express,No,No
2330,No,Free Shipping,No,No
2331,No,Store Pickup,No,No
2332,No,2-Day Shipping,No,No
2333,No,Store Pickup,No,No
2334,No,Next Day Air,No,No
2335,No,Standard,No,No
2336,No,Store Pickup,No,No
2337,No,Free Shipping,No,No
2338,No,Store Pickup,No,No
2339,No,Express,No,No
2340,No,Next Day Air,No,No
2341,No,Standard,No,No
2342,No,Express,No,No
2343,No,Standard,No,No
2344,No,2-Day Shipping,No,No
2345,No,Express,No,No
2346,No,Express,No,No
2347,No,Standard,No,No
2348,No,Express,No,No
2349,No,Next Day Air,No,No
2350,No,Standard,No,No
2351,No,Free Shipping,No,No
2352,No,Store Pickup,No,No
2353,No,Store Pickup,No,No
2354,No,Standard,No,No
2355,No,Next Day Air,No,No
2356,No,Next Day Air,No,No
2357,No,Free Shipping,No,No
2358,No,2-Day Shipping,No,No
2359,No,Standard,No,No
2360,No,2-Day Shipping,No,No
2361,No,2-Day Shipping,No,No
2362,No,2-Day Shipping,No,No
2363,No,Standard,No,No
2364,No,Express,No,No
2365,No,Free Shipping,No,No
2366,No,Next Day Air,No,No
2367,No,Express,No,No
2368,No,Standard,No,No
2369,No,Standard,No,No
2370,No,Standard,No,No
2371,No,Store Pickup,No,No
2372,No,Next Day Air,No,No
2373,No,Express,No,No
2374,No,Express,No,No
2375,No,Standard,No,No
2376,No,Next Day Air,No,No
2377,No,Express,No,No
2378,No,Next Day Air,No,No
2379,No,Store Pickup,No,No
2380,No,2-Day Shipping,No,No
2381,No,Next Day Air,No,No
2382,No,Free Shipping,No,No
2383,No,Express,No,No
2384,No,2-Day Shipping,No,No
2385,No,2-Day Shipping,No,No
2386,No,Express,No,No
2387,No,Standard,No,No
2388,No,2-Day Shipping,No,No
2389,No,Store Pickup,No,No
2390,No,Store Pickup,No,No
2391,No,Express,No,No
2392,No,Next Day Air,No,No
2393,No,2-Day Shipping,No,No
2394,No,2-Day Shipping,No,No
2395,No,2-Day Shipping,No,No
2396,No,2-Day Shipping,No,No
2397,No,2-Day Shipping,No,No
2398,No,Store Pickup,No,No
2399,No,Free Shipping,No,No
2400,No,Store Pickup,No,No
2401,No,Next Day Air,No,No
2402,No,Standard,No,No
2403,No,Free Shipping,No,No
2404,No,Standard,No,No
2405,No,2-Day Shipping,No,No
2406,No,Standard,No,No
2407,No,Standard,No,No
2408,No,Express,No,No
2409,No,Next Day Air,No,No
2410,No,Store Pickup,No,No
2411,No,Free Shipping,No,No
2412,No,Free Shipping,No,No
2413,No,2-Day Shipping,No,No
2414,No,2-Day Shipping,No,No
2415,No,Next Day Air,No,No
2416,No,Standard,No,No
2417,No,Next Day Air,No,No
2418,No,Standard,No,No
2419,No,Next Day Air,No,No
2420,No,Next Day Air,No,No
2421,No,Free Shipping,No,No
2422,No,Standard,No,No
2423,No,Store Pickup,No,No
2424,No,Free Shipping,No,No
2425,No,Next Day Air,No,No
2426,No,2-Day Shipping,No,No
2427,No,Free Shipping,No,No
2428,No,Standard,No,No
2429,No,Next Day Air,No,No
2430,No,Standard,No,No
2431,No,Express,No,No
2432,No,Express,No,No
2433,No,Store Pickup,No,No
2434,No,Standard,No,No
2435,No,Store Pickup,No,No
2436,No,Free Shipping,No,No
2437,No,Store Pickup,No,No
2438,No,Store Pickup,No,No
2439,No,Express,No,No
2440,No,Standard,No,No
2441,No,Standard,No,No
2442,No,Free Shipping,No,No
2443,No,Free Shipping,No,No
2444,No,2-Day Shipping,No,No
2445,No,Express,No,No
2446,No,Store Pickup,No,No
2447,No,2-Day Shipping,No,No
2448,No,Store Pickup,No,No
2449,No,Free Shipping,No,No
2450,No,Express,No,No
2451,No,Standard,No,No
2452,No,Store Pickup,No,No
2453,No,Express,No,No
2454,No,Store Pickup,No,No
2455,No,Express,No,No
2456,No,Express,No,No
2457,No,2-Day Shipping,No,No
2458,No,2-Day Shipping,No,No
2459,No,Free Shipping,No,No
2460,No,2-Day Shipping,No,No
2461,No,Store Pickup,No,No
2462,No,Next Day Air,No,No
2463,No,Standard,No,No
2464,No,Standard,No,No
2465,No,Express,No,No
2466,No,Free Shipping,No,No
2467,No,Express,No,No
2468,No,Express,No,No
2469,No,2-Day Shipping,No,No
2470,No,Standard,No,No
2471,No,Next Day Air,No,No
2472,No,Store Pickup,No,No
2473,No,Standard,No,No
2474,No,Next Day Air,No,No
2475,No,Store Pickup,No,No
2476,No,Next Day Air,No,No
2477,No,Next Day Air,No,No
2478,No,2-Day Shipping,No,No
2479,No,2-Day Shipping,No,No
2480,No,Standard,No,No
2481,No,Next Day Air,No,No
2482,No,Free Shipping,No,No
2483,No,Next Day Air,No,No
2484,No,Standard,No,No
2485,No,2-Day Shipping,No,No
2486,No,2-Day Shipping,No,No
2487,No,Store Pickup,No,No
2488,No,Next Day Air,No,No
2489,No,Express,No,No
2490,No,Express,No,No
2491,No,Free Shipping,No,No
2492,No,Express,No,No
2493,No,Next Day Air,No,No
2494,No,2-Day Shipping,No,No
2495,No,Store Pickup,No,No
2496,No,Free Shipping,No,No
2497,No,Store Pickup,No,No
2498,No,Standard,No,No
2499,No,Next Day Air,No,No
2500,No,Next Day Air,No,No
2501,No,Store Pickup,No,No
2502,No,Free Shipping,No,No
2503,No,Standard,No,No
2504,No,Store Pickup,No,No
2505,No,Store Pickup,No,No
2506,No,Express,No,No
2507,No,Free Shipping,No,No
2508,No,Store Pickup,No,No
2509,No,2-Day Shipping,No,No
2510,No,Free Shipping,No,No
2511,No,Standard,No,No
2512,No,Store Pickup,No,No
2513,No,Free Shipping,No,No
2514,No,2-Day Shipping,No,No
2515,No,Free Shipping,No,No
2516,No,2-Day Shipping,No,No
2517,No,Standard,No,No
2518,No,Standard,No,No
2519,No,Store Pickup,No,No
2520,No,Standard,No,No
2521,No,Next Day Air,No,No
2522,No,Standard,No,No
2523,No,2-Day Shipping,No,No
2524,No,Express,No,No
2525,No,Express,No,No
2526,No,Standard,No,No
2527,No,Express,No,No
2528,No,Express,No,No
2529,No,2-Day Shipping,No,No
2530,No,Next Day Air,No,No
2531,No,Free Shipping,No,No
2532,No,Free Shipping,No,No
2533,No,Next Day Air,No,No
2534,No,Standard,No,No
2535,No,Free Shipping,No,No
2536,No,Express,No,No
2537,No,Express,No,No
2538,No,2-Day Shipping,No,No
2539,No,Next Day Air,No,No
2540,No,Next Day Air,No,No
2541,No,Free Shipping,No,No
2542,No,Next Day Air,No,No
2543,No,Express,No,No
2544,No,Next Day Air,No,No
2545,No,Next Day Air,No,No
2546,No,Free Shipping,No,No
2547,No,Express,No,No
2548,No,2-Day Shipping,No,No
2549,No,Standard,No,No
2550,No,Standard,No,No
2551,No,Store Pickup,No,No
2552,No,Next Day Air,No,No
2553,No,2-Day Shipping,No,No
2554,No,Store Pickup,No,No
2555,No,Store Pickup,No,No
2556,No,Standard,No,No
2557,No,Standard,No,No
2558,No,Standard,No,No
2559,No,Express,No,No
2560,No,Free Shipping,No,No
2561,No,Next Day Air,No,No
2562,No,Free Shipping,No,No
2563,No,Standard,No,No
2564,No,Standard,No,No
2565,No,2-Day Shipping,No,No
2566,No,Store Pickup,No,No
2567,No,Standard,No,No
2568,No,Store Pickup,No,No
2569,No,Express,No,No
2570,No,Free Shipping,No,No
2571,No,Store Pickup,No,No
2572,No,Standard,No,No
2573,No,Next Day Air,No,No
2574,No,Store Pickup,No,No
2575,No,2-Day Shipping,No,No
2576,No,Express,No,No
2577,No,Free Shipping,No,No
2578,No,Next Day Air,No,No
2579,No,Free Shipping,No,No
2580,No,Express,No,No
2581,No,Store Pickup,No,No
2582,No,Express,No,No
2583,No,2-Day Shipping,No,No
2584,No,Next Day Air,No,No
2585,No,Store Pickup,No,No
2586,No,Free Shipping,No,No
2587,No,Express,No,No
2588,No,Express,No,No
2589,No,Free Shipping,No,No
2590,No,2-Day Shipping,No,No
2591,No,Free Shipping,No,No
2592,No,Express,No,No
2593,No,Store Pickup,No,No
2594,No,Store Pickup,No,No
2595,No,Free Shipping,No,No
2596,No,Free Shipping,No,No
2597,No,Next Day Air,No,No
2598,No,Store Pickup,No,No
2599,No,Express,No,No
2600,No,Express,No,No
2601,No,Express,No,No
2602,No,Store Pickup,No,No
2603,No,Free Shipping,No,No
2604,No,2-Day Shipping,No,No
2605,No,Store Pickup,No,No
2606,No,2-Day Shipping,No,No
2607,No,Standard,No,No
2608,No,Express,No,No
2609,No,2-Day Shipping,No,No
2610,No,Store Pickup,No,No
2611,No,Express,No,No
2612,No,2-Day Shipping,No,No
2613,No,Next Day Air,No,No
2614,No,Express,No,No
2615,No,Express,No,No
2616,No,2-Day Shipping,No,No
2617,No,Express,No,No
2618,No,Standard,No,No
2619,No,Express,No,No
2620,No,Free Shipping,No,No
2621,No,Standard,No,No
2622,No,Express,No,No
2623,No,2-Day Shipping,No,No
2624,No,Next Day Air,No,No
2625,No,Standard,No,No
2626,No,Standard,No,No
2627,No,Express,No,No
2628,No,Next Day Air,No,No
2629,No,Next Day Air,No,No
2630,No,Free Shipping,No,No
2631,No,Free Shipping,No,No
2632,No,Express,No,No
2633,No,Next Day Air,No,No
2634,No,Next Day Air,No,No
2635,No,Store Pickup,No,No
2636,No,2-Day Shipping,No,No
2637,No,Store Pickup,No,No
2638,No,Store Pickup,No,No
2639,No,Store Pickup,No,No
2640,No,Free Shipping,No,No
2641,No,Store Pickup,No,No
2642,No,Next Day Air,No,No
2643,No,Store Pickup,No,No
2644,No,Next Day Air,No,No
2645,No,Standard,No,No
2646,No,Store Pickup,No,No
2647,No,Next Day Air,No,No
2648,No,2-Day Shipping,No,No
2649,No,Next Day Air,No,No
2650,No,Store Pickup,No,No
2651,No,Standard,No,No
2652,No,Store Pickup,No,No
2653,No,2-Day Shipping,No,No
2654,No,Express,No,No
2655,No,Next Day Air,No,No
2656,No,Standard,No,No
2657,No,Express,No,No
2658,No,Express,No,No
2659,No,Next Day Air,No,No
2660,No,2-Day Shipping,No,No
2661,No,Express,No,No
2662,No,Express,No,No
2663,No,2-Day Shipping,No,No
2664,No,Free Shipping,No,No
2665,No,Store Pickup,No,No
2666,No,Store Pickup,No,No
2667,No,Store Pickup,No,No
2668,No,Free Shipping,No,No
2669,No,Next Day Air,No,No
2670,No,Free Shipping,No,No
2671,No,Express,No,No
2672,No,2-Day Shipping,No,No
2673,No,Standard,No,No
2674,No,2-Day Shipping,No,No
2675,No,Express,No,No
2676,No,Free Shipping,No,No
2677,No,Free Shipping,No,No
2678,No,Next Day Air,No,No
2679,No,2-Day Shipping,No,No
2680,No,Express,No,No
2681,No,Next Day Air,No,No
2682,No,Standard,No,No
2683,No,2-Day Shipping,No,No
2684,No,Next Day Air,No,No
2685,No,Free Shipping,No,No
2686,No,Express,No,No
2687,No,2-Day Shipping,No,No
2688,No,2-Day Shipping,No,No
2689,No,2-Day Shipping,No,No
2690,No,Standard,No,No
2691,No,Free Shipping,No,No
2692,No,2-Day Shipping,No,No
2693,No,Free Shipping,No,No
2694,No,Standard,No,No
2695,No,Express,No,No
2696,No,Standard,No,No
2697,No,Free Shipping,No,No
2698,No,Standard,No,No
2699,No,Store Pickup,No,No
2700,No,2-Day Shipping,No,No
2701,No,Standard,No,No
2702,No,Store Pickup,No,No
2703,No,Next Day Air,No,No
2704,No,Free Shipping,No,No
2705,No,Next Day Air,No,No
2706,No,Store Pickup,No,No
2707,No,Express,No,No
2708,No,Standard,No,No
2709,No,Store Pickup,No,No
2710,No,Standard,No,No
2711,No,Standard,No,No
2712,No,Standard,No,No
2713,No,Standard,No,No
2714,No,2-Day Shipping,No,No
2715,No,Store Pickup,No,No
2716,No,Express,No,No
2717,No,Store Pickup,No,No
2718,No,Free Shipping,No,No
2719,No,Next Day Air,No,No
2720,No,Free Shipping,No,No
2721,No,Store Pickup,No,No
2722,No,Free Shipping,No,No
2723,No,2-Day Shipping,No,No
2724,No,Store Pickup,No,No
2725,No,Next Day Air,No,No
2726,No,Free Shipping,No,No
2727,No,Free Shipping,No,No
2728,No,2-Day Shipping,No,No
2729,No,Express,No,No
2730,No,Free Shipping,No,No
2731,No,Store Pickup,No,No
2732,No,2-Day Shipping,No,No
2733,No,Store Pickup,No,No
2734,No,Express,No,No
2735,No,2-Day Shipping,No,No
2736,No,Express,No,No
2737,No,Store Pickup,No,No
2738,No,Free Shipping,No,No
2739,No,2-Day Shipping,No,No
2740,No,Store Pickup,No,No
2741,No,Free Shipping,No,No
2742,No,2-Day Shipping,No,No
2743,No,Free Shipping,No,No
2744,No,2-Day Shipping,No,No
2745,No,Store Pickup,No,No
2746,No,Standard,No,No
2747,No,Standard,No,No
2748,No,Free Shipping,No,No
2749,No,Free Shipping,No,No
2750,No,Standard,No,No
2751,No,2-Day Shipping,No,No
2752,No,Free Shipping,No,No
2753,No,Free Shipping,No,No
2754,No,Next Day Air,No,No
2755,No,Free Shipping,No,No
2756,No,Store Pickup,No,No
2757,No,Free Shipping,No,No
2758,No,Next Day Air,No,No
2759,No,Standard,No,No
2760,No,Free Shipping,No,No
2761,No,Next Day Air,No,No
2762,No,Next Day Air,No,No
2763,No,Store Pickup,No,No
2764,No,2-Day Shipping,No,No
2765,No,Next Day Air,No,No
2766,No,2-Day Shipping,No,No
2767,No,Standard,No,No
2768,No,Free Shipping,No,No
2769,No,2-Day Shipping,No,No
2770,No,Standard,No,No
2771,No,Express,No,No
2772,No,2-Day Shipping,No,No
2773,No,Store Pickup,No,No
2774,No,Express,No,No
2775,No,Standard,No,No
2776,No,Free Shipping,No,No
2777,No,Free Shipping,No,No
2778,No,Standard,No,No
2779,No,Standard,No,No
2780,No,Express,No,No
2781,No,Next Day Air,No,No
2782,No,Standard,No,No
2783,No,Free Shipping,No,No
2784,No,Next Day Air,No,No
2785,No,Express,No,No
2786,No,Next Day Air,No,No
2787,No,Next Day Air,No,No
2788,No,Next Day Air,No,No
2789,No,Free Shipping,No,No
2790,No,Express,No,No
2791,No,Free Shipping,No,No
2792,No,Express,No,No
2793,No,Express,No,No
2794,No,Standard,No,No
2795,No,Standard,No,No
2796,No,Store Pickup,No,No
2797,No,Store Pickup,No,No
2798,No,Express,No,No
2799,No,Store Pickup,No,No
2800,No,Free Shipping,No,No
2801,No,Free Shipping,No,No
2802,No,Express,No,No
2803,No,Store Pickup,No,No
2804,No,Free Shipping,No,No
2805,No,Standard,No,No
2806,No,Standard,No,No
2807,No,Standard,No,No
2808,No,2-Day Shipping,No,No
2809,No,Free Shipping,No,No
2810,No,Standard,No,No
2811,No,Standard,No,No
2812,No,Store Pickup,No,No
2813,No,Store Pickup,No,No
2814,No,2-Day Shipping,No,No
2815,No,Standard,No,No
2816,No,Free Shipping,No,No
2817,No,Free Shipping,No,No
2818,No,Standard,No,No
2819,No,Next Day Air,No,No
2820,No,Free Shipping,No,No
2821,No,Free Shipping,No,No
2822,No,Standard,No,No
2823,No,Standard,No,No
2824,No,Standard,No,No
2825,No,Free Shipping,No,No
2826,No,2-Day Shipping,No,No
2827,No,Express,No,No
2828,No,Next Day Air,No,No
2829,No,Standard,No,No
2830,No,Next Day Air,No,No
2831,No,Store Pickup,No,No
2832,No,Express,No,No
2833,No,Standard,No,No
2834,No,Free Shipping,No,No
2835,No,2-Day Shipping,No,No
2836,No,Free Shipping,No,No
2837,No,2-Day Shipping,No,No
2838,No,Express,No,No
2839,No,Free Shipping,No,No
2840,No,Store Pickup,No,No
2841,No,Store Pickup,No,No
2842,No,2-Day Shipping,No,No
2843,No,Standard,No,No
2844,No,Store Pickup,No,No
2845,No,Standard,No,No
2846,No,Express,No,No
2847,No,Next Day Air,No,No
2848,No,Free Shipping,No,No
2849,No,Store Pickup,No,No
2850,No,Express,No,No
2851,No,Store Pickup,No,No
2852,No,Store Pickup,No,No
2853,No,Store Pickup,No,No
2854,No,Next Day Air,No,No
2855,No,Store Pickup,No,No
2856,No,2-Day Shipping,No,No
2857,No,2-Day Shipping,No,No
2858,No,Next Day Air,No,No
2859,No,2-Day Shipping,No,No
2860,No,Express,No,No
2861,No,Next Day Air,No,No
2862,No,Free Shipping,No,No
2863,No,Store Pickup,No,No
2864,No,2-Day Shipping,No,No
2865,No,Store Pickup,No,No
2866,No,Free Shipping,No,No
2867,No,Free Shipping,No,No
2868,No,Next Day Air,No,No
2869,No,Next Day Air,No,No
2870,No,Standard,No,No
2871,No,Free Shipping,No,No
2872,No,2-Day Shipping,No,No
2873,No,Next Day Air,No,No
2874,No,Free Shipping,No,No
2875,No,Standard,No,No
2876,No,Free Shipping,No,No
2877,No,2-Day Shipping,No,No
2878,No,Standard,No,No
2879,No,Next Day Air,No,No
2880,No,Free Shipping,No,No
2881,No,Store Pickup,No,No
2882,No,Free Shipping,No,No
2883,No,Store Pickup,No,No
2884,No,Standard,No,No
2885,No,2-Day Shipping,No,No
2886,No,Next Day Air,No,No
2887,No,Free Shipping,No,No
2888,No,Express,No,No
2889,No,2-Day Shipping,No,No
2890,No,Store Pickup,No,No
2891,No,Free Shipping,No,No
2892,No,Free Shipping,No,No
2893,No,Standard,No,No
2894,No,Free Shipping,No,No
2895,No,Standard,No,No
2896,No,Standard,No,No
2897,No,Free Shipping,No,No
2898,No,Free Shipping,No,No
2899,No,Express,No,No
2900,No,2-Day Shipping,No,No
2901,No,Standard,No,No
2902,No,Free Shipping,No,No
2903,No,Standard,No,No
2904,No,2-Day Shipping,No,No
2905,No,2-Day Shipping,No,No
2906,No,Standard,No,No
2907,No,Standard,No,No
2908,No,Next Day Air,No,No
2909,No,Store Pickup,No,No
2910,No,Next Day Air,No,No
2911,No,Store Pickup,No,No
2912,No,Next Day Air,No,No
2913,No,Standard,No,No
2914,No,Express,No,No
2915,No,Express,No,No
2916,No,Express,No,No
2917,No,Express,No,No
2918,No,Store Pickup,No,No
2919,No,Free Shipping,No,No
2920,No,Standard,No,No
2921,No,Free Shipping,No,No
2922,No,Standard,No,No
2923,No,Express,No,No
2924,No,2-Day Shipping,No,No
2925,No,Free Shipping,No,No
2926,No,Store Pickup,No,No
2927,No,2-Day Shipping,No,No
2928,No,Express,No,No
2929,No,Store Pickup,No,No
2930,No,Next Day Air,No,No
2931,No,Free Shipping,No,No
2932,No,2-Day Shipping,No,No
2933,No,Express,No,No
2934,No,Standard,No,No
2935,No,Next Day Air,No,No
2936,No,Standard,No,No
2937,No,Express,No,No
2938,No,2-Day Shipping,No,No
2939,No,Standard,No,No
2940,No,Express,No,No
2941,No,Next Day Air,No,No
2942,No,Free Shipping,No,No
2943,No,Free Shipping,No,No
2944,No,Standard,No,No
2945,No,Free Shipping,No,No
2946,No,Free Shipping,No,No
2947,No,Free Shipping,No,No
2948,No,Standard,No,No
2949,No,Standard,No,No
2950,No,Store Pickup,No,No
2951,No,2-Day Shipping,No,No
2952,No,Free Shipping,No,No
2953,No,Next Day Air,No,No
2954,No,Next Day Air,No,No
2955,No,Express,No,No
2956,No,Free Shipping,No,No
2957,No,Standard,No,No
2958,No,Standard,No,No
2959,No,Standard,No,No
2960,No,Free Shipping,No,No
2961,No,Standard,No,No
2962,No,Free Shipping,No,No
2963,No,Express,No,No
2964,No,Free Shipping,No,No
2965,No,2-Day Shipping,No,No
2966,No,Standard,No,No
2967,No,Store Pickup,No,No
2968,No,Free Shipping,No,No
2969,No,Express,No,No
2970,No,Next Day Air,No,No
2971,No,Free Shipping,No,No
2972,No,Next Day Air,No,No
2973,No,Free Shipping,No,No
2974,No,Store Pickup,No,No
2975,No,Store Pickup,No,No
2976,No,2-Day Shipping,No,No
2977,No,Express,No,No
2978,No,Standard,No,No
2979,No,Free Shipping,No,No
2980,No,Next Day Air,No,No
2981,No,2-Day Shipping,No,No
2982,No,Standard,No,No
2983,No,Store Pickup,No,No
2984,No,2-Day Shipping,No,No
2985,No,2-Day Shipping,No,No
2986,No,Express,No,No
2987,No,2-Day Shipping,No,No
2988,No,Store Pickup,No,No
2989,No,2-Day Shipping,No,No
2990,No,2-Day Shipping,No,No
2991,No,Free Shipping,No,No
2992,No,Standard,No,No
2993,No,Store Pickup,No,No
2994,No,Free Shipping,No,No
2995,No,Store Pickup,No,No
2996,No,Standard,No,No
2997,No,Express,No,No
2998,No,Next Day Air,No,No
2999,No,Express,No,No
3000,No,Standard,No,No
3001,No,Express,No,No
3002,No,Express,No,No
3003,No,Next Day Air,No,No
3004,No,Express,No,No
3005,No,Store Pickup,No,No
3006,No,Express,No,No
3007,No,Store Pickup,No,No
3008,No,Next Day Air,No,No
3009,No,Free Shipping,No,No
3010,No,Free Shipping,No,No
3011,No,Free Shipping,No,No
3012,No,Next Day Air,No,No
3013,No,Standard,No,No
3014,No,Store Pickup,No,No
3015,No,Express,No,No
3016,No,Express,No,No
3017,No,Store Pickup,No,No
3018,No,Next Day Air,No,No
3019,No,Free Shipping,No,No
3020,No,2-Day Shipping,No,No
3021,No,Store Pickup,No,No
3022,No,2-Day Shipping,No,No
3023,No,Free Shipping,No,No
3024,No,Express,No,No
3025,No,Free Shipping,No,No
3026,No,Store Pickup,No,No
3027,No,Free Shipping,No,No
3028,No,2-Day Shipping,No,No
3029,No,Free Shipping,No,No
3030,No,Free Shipping,No,No
3031,No,2-Day Shipping,No,No
3032,No,2-Day Shipping,No,No
3033,No,Next Day Air,No,No
3034,No,Store Pickup,No,No
3035,No,2-Day Shipping,No,No
3036,No,Free Shipping,No,No
3037,No,Next Day Air,No,No
3038,No,Next Day Air,No,No
3039,No,Free Shipping,No,No
3040,No,Next Day Air,No,No
3041,No,Express,No,No
3042,No,Express,No,No
3043,No,Next Day Air,No,No
3044,No,Store Pickup,No,No
3045,No,Free Shipping,No,No
3046,No,2-Day Shipping,No,No
3047,No,Store Pickup,No,No
3048,No,2-Day Shipping,No,No
3049,No,Standard,No,No
3050,No,Next Day Air,No,No
3051,No,Standard,No,No
3052,No,Express,No,No
3053,No,Store Pickup,No,No
3054,No,Next Day Air,No,No
3055,No,2-Day Shipping,No,No
3056,No,Standard,No,No
3057,No,Standard,No,No
3058,No,Next Day Air,No,No
3059,No,Store Pickup,No,No
3060,No,Express,No,No
3061,No,Store Pickup,No,No
3062,No,Express,No,No
3063,No,Standard,No,No
3064,No,Store Pickup,No,No
3065,No,Express,No,No
3066,No,Store Pickup,No,No
3067,No,Free Shipping,No,No
3068,No,Free Shipping,No,No
3069,No,Express,No,No
3070,No,Express,No,No
3071,No,Free Shipping,No,No
3072,No,Next Day Air,No,No
3073,No,Standard,No,No
3074,No,Free Shipping,No,No
3075,No,Next Day Air,No,No
3076,No,Standard,No,No
3077,No,Express,No,No
3078,No,Store Pickup,No,No
3079,No,2-Day Shipping,No,No
3080,No,Store Pickup,No,No
3081,No,Next Day Air,No,No
3082,No,Next Day Air,No,No
3083,No,Next Day Air,No,No
3084,No,Store Pickup,No,No
3085,No,Store Pickup,No,No
3086,No,Store Pickup,No,No
3087,No,Next Day Air,No,No
3088,No,Free Shipping,No,No
3089,No,Store Pickup,No,No
3090,No,Free Shipping,No,No
3091,No,Store Pickup,No,No
3092,No,2-Day Shipping,No,No
3093,No,Next Day Air,No,No
3094,No,Store Pickup,No,No
3095,No,Store Pickup,No,No
3096,No,Standard,No,No
3097,No,Next Day Air,No,No
3098,No,Free Shipping,No,No
3099,No,Next Day Air,No,No
3100,No,Free Shipping,No,No
3101,No,Express,No,No
3102,No,Express,No,No
3103,No,Standard,No,No
3104,No,2-Day Shipping,No,No
3105,No,2-Day Shipping,No,No
3106,No,Express,No,No
3107,No,Next Day Air,No,No
3108,No,Standard,No,No
3109,No,2-Day Shipping,No,No
3110,No,Free Shipping,No,No
3111,No,Next Day Air,No,No
3112,No,Free Shipping,No,No
3113,No,Express,No,No
3114,No,Express,No,No
3115,No,Store Pickup,No,No
3116,No,Free Shipping,No,No
3117,No,Store Pickup,No,No
3118,No,Free Shipping,No,No
3119,No,Standard,No,No
3120,No,2-Day Shipping,No,No
3121,No,Store Pickup,No,No
3122,No,Standard,No,No
3123,No,Express,No,No
3124,No,Next Day Air,No,No
3125,No,Standard,No,No
3126,No,Standard,No,No
3127,No,Store Pickup,No,No
3128,No,Free Shipping,No,No
3129,No,Standard,No,No
3130,No,Express,No,No
3131,No,Store Pickup,No,No
3132,No,Store Pickup,No,No
3133,No,Express,No,No
3134,No,Next Day Air,No,No
3135,No,Store Pickup,No,No
3136,No,Free Shipping,No,No
3137,No,Next Day Air,No,No
3138,No,2-Day Shipping,No,No
3139,No,Next Day Air,No,No
3140,No,Next Day Air,No,No
3141,No,Free Shipping,No,No
3142,No,Express,No,No
3143,No,2-Day Shipping,No,No
3144,No,Store Pickup,No,No
3145,No,Free Shipping,No,No
3146,No,Standard,No,No
3147,No,Free Shipping,No,No
3148,No,Express,No,No
3149,No,Free Shipping,No,No
3150,No,Free Shipping,No,No
3151,No,Express,No,No
3152,No,2-Day Shipping,No,No
3153,No,Store Pickup,No,No
3154,No,Next Day Air,No,No
3155,No,Standard,No,No
3156,No,Free Shipping,No,No
3157,No,2-Day Shipping,No,No
3158,No,Store Pickup,No,No
3159,No,2-Day Shipping,No,No
3160,No,Store Pickup,No,No
3161,No,Next Day Air,No,No
3162,No,2-Day Shipping,No,No
3163,No,Standard,No,No
3164,No,Express,No,No
3165,No,Standard,No,No
3166,No,Store Pickup,No,No
3167,No,Next Day Air,No,No
